time,ax,ay,az,atotal
6.54,1.35,-0.92,0.95,1.89
6.55,1.46,-1.22,0.51,1.97
6.56,1.41,-1.45,-0.07,2.02
6.57,1.31,-1.61,-0.56,2.15
6.58,1.14,-1.7,-0.86,2.22
6.59,0.93,-1.72,-0.95,2.17
6.6,0.66,-1.68,-0.84,1.99
6.61,0.36,-1.58,-0.63,1.74
6.62,0.23,-1.41,-0.38,1.48
6.63,0.07,-1.15,-0.23,1.17
6.64,-0.17,-0.83,-0.18,0.86
6.65,-0.25,-0.5,-0.05,0.56
6.66,-0.3,-0.18,0.12,0.37
6.67,-0.35,0.1,0.28,0.46
6.68,-0.33,0.36,0.4,0.63
6.69,-0.22,0.54,0.41,0.72
6.7,-0.03,0.68,0.29,0.74
6.71,0.17,0.75,0.06,0.77
6.72,0.3,0.78,-0.24,0.87
6.73,0.37,0.82,-0.5,1.03
6.74,0.48,0.8,-0.64,1.13
6.75,0.48,0.77,-0.68,1.13
6.76,0.4,0.74,-0.59,1.03
6.77,0.32,0.73,-0.39,0.89
6.78,0.29,0.74,-0.15,0.8
6.79,0.25,0.75,0.03,0.79
6.8,0.17,0.77,0.08,0.79
6.81,0.11,0.81,0.04,0.82
6.82,0.24,0.86,0.01,0.89
6.83,0.51,0.94,0,1.07
6.84,0.76,1.06,0.01,1.3
6.85,0.91,1.19,0.03,1.5
6.86,0.96,1.32,0.05,1.64
6.87,0.95,1.43,0.13,1.72
6.88,0.82,1.57,0.18,1.78
6.89,0.66,1.7,0.28,1.84
6.9,0.63,1.78,0.47,1.94
6.91,0.69,1.77,0.65,2.01
6.92,0.74,1.72,0.71,2
6.93,0.66,1.62,0.62,1.86
6.94,0.54,1.52,0.46,1.68
6.95,0.51,1.37,0.32,1.5
6.96,0.5,1.23,0.15,1.34
6.97,0.45,1.14,0.06,1.23
6.98,0.42,1.09,0.17,1.18
6.99,0.4,1.03,0.45,1.19
7,0.38,0.97,0.79,1.3
7.01,0.39,0.93,1.01,1.42
7.02,0.4,0.93,0.98,1.41
7.03,0.46,0.96,0.76,1.3
7.04,0.49,1,0.5,1.22
7.05,0.47,1.05,0.27,1.18
7.06,0.43,1.09,0.16,1.18
7.07,0.3,1.13,0.09,1.17
7.08,0.12,1.12,0.09,1.13
7.09,-0.06,1.08,0.15,1.09
7.1,-0.2,1.01,0.24,1.06
7.11,-0.26,0.88,0.32,0.97
7.12,-0.33,0.71,0.33,0.85
7.13,-0.4,0.53,0.22,0.7
7.14,-0.39,0.36,0.08,0.53
7.149,-0.39,0.22,-0.11,0.46
7.159,-0.39,0.11,-0.27,0.48
7.17,-0.37,0.03,-0.37,0.53
7.179,-0.41,0.01,-0.43,0.6
7.19,-0.48,0.03,-0.46,0.66
7.199,-0.51,0.07,-0.42,0.67
7.209,-0.58,0.13,-0.38,0.71
7.219,-0.75,0.21,-0.35,0.85
7.229,-0.94,0.29,-0.31,1.03
7.239,-1.15,0.34,-0.27,1.23
7.249,-1.48,0.45,-0.24,1.56
7.259,-1.86,0.62,-0.16,1.97
7.269,-2.31,0.83,-0.1,2.46
7.279,-2.81,1.09,0,3.01
7.289,-3.25,1.35,0.15,3.52
7.299,-3.53,1.55,0.33,3.87
7.309,-3.79,1.66,0.33,4.15
7.319,-4.21,1.65,0.11,4.52
7.329,-4.66,1.59,-0.23,4.93
7.339,-5.13,1.54,-0.58,5.39
7.349,-5.55,1.49,-0.87,5.81
7.359,-6,1.48,-1.06,6.27
7.369,-6.5,1.47,-1.18,6.76
7.379,-6.87,1.44,-1.17,7.11
7.389,-7.05,1.37,-0.95,7.24
7.399,-7.05,1.35,-0.64,7.2
7.409,-7.04,1.35,-0.42,7.18
7.419,-6.91,1.41,-0.32,7.06
7.429,-6.42,1.51,-0.32,6.6
7.439,-5.44,1.59,-0.42,5.69
7.449,-3.77,1.6,-0.45,4.12
7.459,-1.55,1.52,-0.39,2.21
7.469,1.09,1.32,-0.39,1.76
7.479,3.73,1.13,-0.52,3.93
7.489,5.88,0.96,-0.77,6.01
7.499,7.52,0.74,-1.07,7.63
7.509,9.38,0.37,-1.02,9.45
7.519,11.05,-0.22,-0.67,11.08
7.529,11.51,-1.18,-0.35,11.57
7.539,11.56,-2.63,-0.13,11.85
7.549,12.06,-4.42,-0.16,12.85
7.559,12.88,-6.01,-0.61,14.22
7.569,14.21,-7.05,-0.89,15.88
7.579,16.19,-7.65,-0.57,17.91
7.589,18.91,-7.92,0.38,20.51
7.599,21.3,-8.08,1.02,22.8
7.609,22.23,-8.37,0.26,23.75
7.619,22.76,-8.87,-1.22,24.45
7.629,22.62,-9.25,-2.27,24.54
7.639,21.29,-9.12,-2.49,23.29
7.649,20,-8.72,-1.8,21.89
7.659,18.79,-8.15,-0.68,20.49
7.669,16.78,-7.35,0.27,18.32
7.679,14.4,-6.54,0.95,15.84
7.689,12.21,-5.81,1.5,13.6
7.699,9.99,-5.09,2.1,11.41
7.709,7.48,-4.22,2.59,8.97
7.719,4.63,-3.16,2.69,6.22
7.729,1.48,-1.97,2.47,3.49
7.739,-1.92,-0.65,2.02,2.86
7.749,-5.99,0.72,1.2,6.15
7.759,-11.25,1.95,-0.22,11.42
7.769,-17.46,2.85,-2.04,17.81
7.779,-22.14,3.13,-3,22.56
7.789,-22.46,2.47,-1.83,22.67
7.798,-19.84,1.42,2.58,20.06
7.809,-17.7,1.19,8.18,19.54
7.818,-16.27,2.09,10.26,19.35
7.829,-14.05,3.15,7.8,16.37
7.838,-10.96,3.63,4.1,12.26
7.848,-8.61,3.7,1.46,9.48
7.858,-7.78,3.65,-0.2,8.59
7.868,-8.02,3.62,-1.37,8.9
7.878,-7.99,3.32,-1.97,8.88
7.888,-7.44,2.82,-1.83,8.17
7.898,-6.75,2.28,-1.42,7.27
7.908,-6.37,1.74,-1.12,6.7
7.918,-6.3,1.14,-0.88,6.46
7.928,-6.5,0.5,-0.47,6.54
7.938,-7.17,-0.15,0.21,7.18
7.948,-8.2,-0.81,0.98,8.29
7.958,-9.54,-1.36,1.57,9.77
7.968,-10.83,-1.59,1.73,11.09
7.978,-11.63,-1.48,1.57,11.83
7.988,-11.91,-1.11,1.36,12.03
7.998,-11.8,-0.55,1.37,11.89
8.008,-11.39,0.1,1.61,11.51
8.018,-10.86,0.68,1.95,11.06
8.028,-10.44,1.18,2.27,10.75
8.038,-10.15,1.54,2.49,10.56
8.048,-9.99,1.73,2.54,10.45
8.058,-10.03,1.75,2.38,10.45
8.068,-10.29,1.65,2.03,10.61
8.078,-10.6,1.44,1.63,10.82
8.088,-10.72,1.17,1.38,10.87
8.098,-10.69,0.88,1.33,10.8
8.108,-10.54,0.63,1.45,10.66
8.118,-10.23,0.47,1.74,10.39
8.128,-9.7,0.36,2.1,9.93
8.138,-9.08,0.26,2.24,9.36
8.148,-8.43,0.1,1.97,8.66
8.158,-7.74,-0.18,1.36,7.86
8.168,-6.8,-0.52,0.81,6.87
8.178,-5.42,-0.96,0.64,5.54
8.188,-3.27,-1.46,1.05,3.74
8.198,0.38,-1.95,2.2,2.96
8.208,5.19,-2.21,3.34,6.56
8.218,9.37,-2.1,3.66,10.28
8.228,12.73,-1.72,3.05,13.2
8.238,16.48,-1.23,2.17,16.67
8.248,18.96,-0.53,1.06,19
8.258,19.53,0.04,-0.53,19.53
8.268,19.7,-0.09,-2,19.8
8.278,18.92,-0.45,-3.41,19.23
8.288,15.83,-0.59,-5.1,16.64
8.298,12.18,-0.89,-6.33,13.75
8.308,9.46,-1.39,-6.52,11.57
8.318,7.92,-1.85,-5.85,10.02
8.328,7.1,-2.11,-4.75,8.8
8.338,6.98,-2.19,-3.36,8.05
8.348,7.65,-2.24,-1.82,8.18
8.358,8.62,-2.31,-0.44,8.94
8.368,9.39,-2.38,0.56,9.71
8.378,9.97,-2.38,1.33,10.33
8.388,10.04,-2.33,1.82,10.46
8.398,9.41,-2.24,1.54,9.8
8.408,8.43,-2.2,0.54,8.73
8.418,7.48,-2.14,-0.54,7.8
8.428,6.36,-2.02,-1.45,6.83
8.438,5.26,-1.9,-2.12,5.98
8.448,4.18,-1.71,-2.53,5.17
8.458,3.15,-1.45,-2.65,4.36
8.468,2.31,-1.14,-2.62,3.67
8.478,1.63,-0.79,-2.61,3.18
8.488,0.86,-0.34,-2.65,2.8
8.497,0.13,0.12,-2.57,2.57
8.507,-0.34,0.53,-2.3,2.39
8.517,-0.67,0.88,-1.93,2.23
8.527,-1.04,1.16,-1.58,2.22
8.537,-1.54,1.39,-1.26,2.43
8.547,-1.94,1.53,-0.95,2.65
8.557,-2.3,1.6,-0.68,2.88
8.567,-2.63,1.61,-0.41,3.11
8.577,-2.83,1.55,-0.13,3.23
8.587,-2.95,1.46,0.31,3.31
8.597,-2.94,1.31,0.99,3.37
8.607,-2.9,1.12,1.7,3.54
8.617,-2.94,0.96,2.08,3.73
8.627,-3.03,0.82,1.91,3.67
8.637,-3.02,0.71,1.3,3.36
8.647,-2.84,0.59,0.58,2.96
8.657,-2.68,0.52,0,2.73
8.667,-2.57,0.47,-0.4,2.64
8.677,-2.41,0.41,-0.61,2.51
8.687,-2.38,0.38,-0.63,2.49
8.697,-2.43,0.37,-0.5,2.51
8.707,-2.45,0.37,-0.23,2.49
8.717,-2.46,0.37,0.14,2.5
8.727,-2.4,0.36,0.56,2.49
8.737,-2.36,0.31,0.89,2.54
8.747,-2.25,0.27,1.02,2.48
8.757,-1.89,0.21,0.92,2.12
8.767,-1.52,0.16,0.6,1.65
8.777,-1.16,0.07,0.26,1.19
8.787,-0.8,-0.03,-0.01,0.8
8.797,-0.49,-0.05,-0.14,0.51
8.807,-0.24,-0.01,-0.16,0.28
8.817,0.04,0.03,-0.12,0.13
8.827,0.3,0.07,-0.05,0.31
8.837,0.5,0.1,0.02,0.51
8.847,0.8,0.11,0.08,0.81
8.857,1.03,0.1,0.01,1.03
8.867,1,0.09,-0.14,1.01
8.877,0.93,0.06,-0.24,0.96
8.887,0.82,-0.02,-0.31,0.88
8.897,0.73,-0.15,-0.34,0.82
8.907,0.56,-0.29,-0.41,0.74
8.917,0.26,-0.4,-0.51,0.69
8.927,0.04,-0.49,-0.53,0.72
8.937,-0.13,-0.56,-0.45,0.73
8.947,-0.22,-0.59,-0.31,0.7
8.957,-0.29,-0.59,-0.21,0.69
8.967,-0.39,-0.55,-0.18,0.7
8.977,-0.4,-0.48,-0.19,0.66
8.987,-0.41,-0.37,-0.3,0.62
8.997,-0.42,-0.19,-0.4,0.61
9.007,-0.3,-0.01,-0.51,0.6
9.017,-0.21,0.17,-0.63,0.68
9.027,-0.16,0.35,-0.76,0.85
9.037,-0.07,0.46,-0.82,0.94
9.047,0.01,0.55,-0.83,1
9.057,0.06,0.63,-0.82,1.04
9.067,0.11,0.7,-0.78,1.05
9.077,0.07,0.76,-0.72,1.05
9.087,0.04,0.78,-0.57,0.97
9.097,0.08,0.79,-0.33,0.86
9.107,0.08,0.77,-0.08,0.78
9.117,0.02,0.73,0.18,0.75
9.126,0,0.68,0.45,0.82
9.137,0.01,0.62,0.68,0.92
9.147,0.05,0.58,0.78,0.98
9.157,0.07,0.55,0.7,0.9
9.167,0.04,0.53,0.49,0.72
9.176,-0.07,0.53,0.24,0.58
9.186,-0.11,0.53,0.05,0.54
9.197,-0.11,0.54,-0.1,0.56
9.206,-0.14,0.57,-0.21,0.63
9.216,-0.19,0.61,-0.24,0.69
9.226,-0.21,0.69,-0.17,0.74
9.236,-0.19,0.77,-0.03,0.8
9.246,-0.09,0.84,0.11,0.85
9.256,0,0.9,0.2,0.92
9.266,-0.01,0.92,0.26,0.95
9.276,0.01,0.87,0.28,0.92
9.286,0.09,0.8,0.28,0.86
9.296,0.1,0.76,0.25,0.8
9.306,0.17,0.7,0.19,0.75
9.316,0.24,0.63,0.11,0.68
9.326,0.2,0.58,0.01,0.61
9.336,0.15,0.57,-0.01,0.59
9.346,0.13,0.53,0.01,0.54
9.356,0.11,0.48,0.07,0.5
9.366,0.03,0.4,0.15,0.43
9.376,-0.05,0.33,0.25,0.42
9.386,-0.13,0.29,0.33,0.46
9.396,-0.2,0.29,0.42,0.55
9.406,-0.23,0.29,0.54,0.66
9.416,-0.22,0.29,0.65,0.74
9.426,-0.24,0.31,0.71,0.81
9.436,-0.22,0.38,0.67,0.8
9.446,-0.26,0.48,0.58,0.8
9.456,-0.33,0.59,0.48,0.83
9.466,-0.37,0.66,0.42,0.87
9.476,-0.4,0.73,0.39,0.92
9.486,-0.47,0.8,0.36,0.99
9.496,-0.62,0.84,0.32,1.09
9.506,-0.76,0.91,0.18,1.2
9.516,-1.04,0.98,-0.03,1.42
9.526,-1.36,1.06,-0.18,1.73
9.536,-1.69,1.16,-0.21,2.06
9.546,-2.04,1.23,-0.18,2.39
9.556,-2.45,1.31,-0.16,2.78
9.566,-2.99,1.36,-0.25,3.29
9.576,-3.71,1.36,-0.39,3.97
9.586,-4.59,1.39,-0.51,4.82
9.596,-5.43,1.44,-0.58,5.65
9.606,-6.2,1.5,-0.6,6.4
9.616,-6.96,1.54,-0.67,7.16
9.626,-7.57,1.58,-0.64,7.76
9.636,-7.96,1.6,-0.51,8.13
9.646,-8,1.61,-0.28,8.16
9.656,-7.71,1.59,-0.04,7.87
9.666,-7.21,1.56,0.09,7.37
9.676,-6.69,1.58,0.09,6.87
9.686,-6.02,1.67,0.01,6.24
9.696,-5.1,1.76,-0.09,5.4
9.706,-3.8,1.83,-0.15,4.22
9.716,-1.85,1.82,-0.05,2.59
9.726,1.01,1.63,0.19,1.93
9.736,4.78,1.19,0.24,4.93
9.746,8.81,0.74,0.06,8.84
9.756,11.94,0.53,-0.66,11.97
9.766,13.77,0.5,-1.67,13.88
9.776,14.99,0.18,-2.51,15.2
9.786,15.33,-0.95,-3.24,15.69
9.796,14.85,-3.01,-3.23,15.49
9.806,15.03,-5.83,-1.63,16.21
9.816,16.18,-8.56,0.32,18.31
9.826,17.63,-10.11,0.65,20.33
9.836,18.82,-10.02,-0.98,21.34
9.846,19.92,-9.54,-2.63,22.25
9.856,20.57,-9.15,-3.54,22.79
9.866,20.47,-8.81,-4.01,22.64
9.876,20.41,-8.44,-3.99,22.45
9.886,20.02,-7.78,-3.47,21.76
9.896,18.73,-6.89,-2.49,20.11
9.906,16.7,-6.08,-1.16,17.81
9.916,14.54,-5.37,0.36,15.51
9.926,12.3,-4.72,1.78,13.29
9.935,9.98,-4.1,2.79,11.14
9.946,7.48,-3.57,3.06,8.83
9.955,4.9,-3.16,2.57,6.37
9.965,2.52,-2.68,1.84,4.11
9.975,0.02,-2.03,1.05,2.29
9.985,-3.72,-1.2,0.04,3.91
9.996,-8.4,-0.27,-0.96,8.46
10.005,-13.63,0.62,-1.69,13.75
10.015,-18.63,1.45,-1.13,18.72
10.025,-20.98,2.01,2.36,21.21
10.035,-21.46,1.76,7.04,22.66
10.045,-20.25,1.36,8.78,22.11
10.055,-16.66,1.49,7.39,18.29
10.065,-13.42,1.83,4.35,14.23
10.075,-10.68,1.89,1.74,10.99
10.085,-8.26,1.79,0.42,8.46
10.095,-6.65,1.95,-0.01,6.93
10.105,-6.1,2.24,-0.2,6.51
10.115,-6.34,2.37,-0.25,6.77
10.125,-6.58,2.23,-0.05,6.95
10.135,-6.45,1.87,0.63,6.74
10.145,-6.29,1.2,1.7,6.62
10.155,-6.36,0.26,2.97,7.03
10.165,-6.71,-0.72,3.73,7.71
10.175,-7.37,-1.54,3.42,8.27
10.185,-8.3,-1.99,2.12,8.79
10.195,-9.32,-1.93,0.57,9.53
10.205,-10.12,-1.89,-0.39,10.3
10.215,-10.69,-1.84,-0.58,10.86
10.225,-11.13,-1.6,-0.07,11.25
10.235,-11.46,-0.94,0.98,11.54
10.245,-11.57,-0.15,2.23,11.78
10.255,-11.46,0.59,3.24,11.92
10.265,-11.22,1.2,3.63,11.85
10.275,-11.01,1.55,3.34,11.61
10.285,-10.8,1.7,2.62,11.24
10.295,-10.58,1.67,1.8,10.86
10.305,-10.6,1.55,1.08,10.77
10.315,-10.86,1.41,0.53,10.97
10.325,-11.19,1.25,0.29,11.26
10.335,-11.54,1.07,0.47,11.6
10.345,-11.81,0.9,1.06,11.89
10.355,-11.94,0.76,1.88,12.11
10.365,-11.79,0.66,2.58,12.09
10.375,-11.01,0.62,2.81,11.38
10.385,-9.79,0.64,2.32,10.08
10.395,-8.71,0.66,1.33,8.83
10.405,-8.01,0.65,0.38,8.04
10.415,-6.99,0.52,-0.15,7.01
10.425,-4.65,0.24,0.01,4.66
10.435,-0.5,-0.29,0.86,1.04
10.445,5.62,-1.14,2.17,6.13
10.455,13.28,-2.06,3.64,13.92
10.465,19.62,-2.57,4.39,20.27
10.475,22.01,-2.58,3.49,22.43
10.485,21.81,-2.3,1.12,21.96
10.495,21.6,-2.18,-1.51,21.77
10.505,20.62,-2.2,-3.97,21.11
10.515,17.97,-2.16,-6.16,19.12
10.525,14.48,-2.08,-7.79,16.58
10.535,11.81,-2.29,-8.5,14.73
10.545,10.63,-2.61,-8.4,13.8
10.554,10.1,-2.75,-7.8,13.05
10.564,9.55,-2.57,-6.73,11.96
10.574,9.45,-2.23,-5.72,11.28
10.584,9.76,-1.83,-4.8,11.03
10.595,10.15,-1.48,-4.09,11.05
10.605,10.22,-1.15,-3.3,10.8
10.614,9.86,-0.86,-2.32,10.17
10.624,9.22,-0.65,-1.31,9.33
10.634,8.19,-0.57,-0.49,8.23
10.644,6.85,-0.61,0.04,6.88
10.654,5.43,-0.73,0.32,5.49
10.664,4.13,-0.85,0.43,4.24
10.674,3.08,-0.88,0.38,3.23
10.684,2.13,-0.87,0.18,2.31
10.694,1.1,-0.85,0.01,1.39
10.704,0.11,-0.78,-0.14,0.8
10.714,-0.8,-0.62,-0.27,1.05
10.724,-1.73,-0.37,-0.27,1.79
10.734,-2.58,-0.08,-0.2,2.59
10.744,-3.25,0.21,-0.18,3.26
10.754,-3.71,0.49,-0.3,3.75
10.764,-3.94,0.72,-0.56,4.04
10.774,-4.01,0.91,-0.8,4.19
10.784,-4.03,1.06,-1.04,4.3
10.794,-4.11,1.2,-1.25,4.46
10.804,-4.17,1.3,-1.34,4.57
10.814,-4.21,1.34,-1.26,4.59
10.824,-4.11,1.4,-0.97,4.45
10.834,-3.84,1.41,-0.52,4.13
10.844,-3.54,1.36,0,3.79
10.854,-3.26,1.27,0.52,3.54
10.864,-2.95,1.17,0.87,3.29
10.874,-2.6,1.03,0.98,2.96
10.884,-2.27,0.84,0.83,2.56
10.894,-1.99,0.69,0.55,2.18
10.904,-1.66,0.56,0.28,1.77
10.914,-1.27,0.42,0.13,1.34
10.924,-0.93,0.32,0.05,0.98
10.934,-0.68,0.25,-0.03,0.72
10.944,-0.49,0.22,-0.08,0.54
10.954,-0.4,0.21,-0.12,0.47
10.964,-0.42,0.25,-0.12,0.5
10.974,-0.5,0.32,-0.03,0.59
10.984,-0.58,0.38,0.2,0.72
10.994,-0.5,0.41,0.54,0.84
11.004,-0.32,0.41,0.9,1.04
11.014,-0.24,0.41,1.12,1.22
11.024,-0.17,0.41,1.18,1.26
11.034,0.01,0.39,1.1,1.16
11.044,0.18,0.33,0.93,1
11.054,0.29,0.29,0.68,0.8
11.064,0.45,0.26,0.47,0.7
11.074,0.56,0.25,0.3,0.69
11.084,0.58,0.21,0.22,0.65
11.094,0.53,0.18,0.18,0.59
11.104,0.46,0.13,0.21,0.52
11.114,0.36,0.07,0.24,0.44
11.124,0.24,0,0.31,0.4
11.134,0.13,-0.07,0.4,0.42
11.144,0.08,-0.13,0.46,0.48
11.154,0.06,-0.16,0.48,0.51
11.164,0.06,-0.17,0.44,0.47
11.174,0.04,-0.15,0.32,0.35
11.183,0,-0.1,0.15,0.18
11.194,0,-0.02,-0.01,0.02
11.204,-0.05,0.06,-0.18,0.19
11.213,-0.13,0.14,-0.36,0.41
11.223,-0.19,0.22,-0.5,0.58
11.233,-0.23,0.32,-0.58,0.7
11.243,-0.27,0.41,-0.62,0.79
11.253,-0.29,0.51,-0.64,0.87
11.263,-0.33,0.56,-0.66,0.93
11.273,-0.35,0.62,-0.69,0.99
11.283,-0.4,0.67,-0.71,1.06
11.293,-0.4,0.69,-0.68,1.05
11.303,-0.39,0.7,-0.62,1.01
11.313,-0.34,0.65,-0.5,0.89
11.324,-0.3,0.6,-0.41,0.78
11.333,-0.3,0.52,-0.31,0.67
11.343,-0.28,0.42,-0.2,0.54
11.353,-0.29,0.32,-0.07,0.44
11.363,-0.34,0.22,0.02,0.41
11.373,-0.36,0.12,0.1,0.39
11.383,-0.33,0,0.16,0.37
11.393,-0.31,-0.12,0.21,0.39
11.403,-0.17,-0.27,0.25,0.4
11.413,0.04,-0.41,0.25,0.48
11.423,0.3,-0.5,0.24,0.63
11.433,0.65,-0.58,0.23,0.9
11.443,1.08,-0.61,0.23,1.26
11.453,1.39,-0.62,0.17,1.53
11.463,1.46,-0.59,0.01,1.57
11.473,1.38,-0.52,-0.22,1.49
11.483,1.24,-0.42,-0.47,1.39
11.493,0.98,-0.32,-0.73,1.26
11.503,0.62,-0.22,-0.98,1.18
11.513,0.23,-0.12,-1.19,1.22
11.523,-0.16,-0.01,-1.41,1.42
11.533,-0.46,0.1,-1.65,1.72
11.543,-0.65,0.23,-1.92,2.04
11.553,-0.72,0.32,-2.09,2.23
11.563,-0.79,0.37,-2.17,2.33
11.573,-0.8,0.42,-2.17,2.35
11.583,-0.8,0.46,-2.08,2.28
11.593,-0.92,0.54,-1.94,2.21
11.603,-1,0.6,-1.72,2.08
11.613,-1.04,0.63,-1.47,1.91
11.623,-1.11,0.67,-1.17,1.75
11.633,-1.17,0.67,-0.81,1.57
11.643,-1.12,0.62,-0.43,1.35
11.653,-0.97,0.54,-0.06,1.11
11.663,-0.79,0.45,0.24,0.94
11.673,-0.65,0.36,0.43,0.86
11.683,-0.58,0.29,0.52,0.83
11.693,-0.51,0.18,0.59,0.8
11.703,-0.2,0.03,0.66,0.69
11.713,0.39,-0.19,0.75,0.87
11.723,1.02,-0.39,0.72,1.31
11.733,1.39,-0.55,0.54,1.59
11.743,1.46,-0.63,0.22,1.61
11.753,1.21,-0.68,-0.17,1.4
11.763,0.77,-0.7,-0.56,1.18
11.773,0.22,-0.7,-0.85,1.12
11.783,-0.32,-0.66,-1.02,1.25
11.793,-0.75,-0.6,-1.03,1.41
11.803,-0.97,-0.55,-0.91,1.44
11.813,-1.05,-0.48,-0.69,1.34
11.823,-1,-0.4,-0.36,1.14
11.833,-0.85,-0.3,0.02,0.9
11.843,-0.61,-0.18,0.43,0.76
11.852,-0.27,-0.04,0.87,0.91
11.863,0.17,0.13,1.31,1.33
11.873,0.66,0.35,1.82,1.97
11.882,1.06,0.58,2.32,2.62
11.893,1.32,0.81,2.57,3
11.902,1.44,0.99,2.48,3.04
11.912,1.38,1.11,2.07,2.72
11.923,1.12,1.19,1.5,2.22
11.932,0.86,1.26,0.98,1.81
11.942,0.64,1.28,0.6,1.55
11.952,0.4,1.26,0.3,1.36
11.962,0.12,1.22,0.04,1.23
11.972,-0.07,1.13,-0.19,1.15
11.982,-0.27,1.06,-0.34,1.15
11.992,-0.4,1,-0.4,1.15
12.002,-0.41,0.94,-0.35,1.09
12.012,-0.42,0.92,-0.26,1.04
12.022,-0.41,0.94,-0.11,1.03
12.032,-0.36,0.98,0.11,1.05
12.042,-0.34,1.05,0.37,1.16
12.052,-0.35,1.13,0.62,1.34
12.062,-0.44,1.22,0.84,1.55
12.072,-0.54,1.33,1.06,1.79
12.082,-0.61,1.42,1.25,1.99
12.092,-0.7,1.52,1.37,2.16
12.102,-0.92,1.61,1.38,2.31
12.112,-1.28,1.65,1.29,2.46
12.122,-1.81,1.69,1.12,2.72
12.132,-2.61,1.73,0.82,3.24
12.142,-3.63,1.78,0.45,4.07
12.152,-4.8,1.81,0.08,5.13
12.162,-5.78,1.8,-0.14,6.05
12.172,-6.46,1.73,-0.25,6.69
12.182,-6.94,1.66,-0.26,7.14
12.192,-7.27,1.61,-0.22,7.45
12.202,-7.55,1.61,-0.23,7.73
12.212,-7.77,1.63,-0.16,7.94
12.222,-7.69,1.68,-0.06,7.87
12.232,-7.31,1.74,0.1,7.52
12.242,-6.66,1.76,0.36,6.9
12.252,-5.76,1.75,0.75,6.07
12.262,-4.63,1.69,1.13,5.06
12.272,-3.05,1.55,1.42,3.71
12.282,-0.93,1.28,1.57,2.23
12.292,1.93,0.87,1.54,2.62
12.302,4.94,0.38,1.26,5.12
12.312,7.3,-0.08,0.66,7.33
12.322,9.13,-0.63,-0.27,9.15
12.332,10.74,-1.37,-1.19,10.89
12.342,11.71,-2.27,-2.2,12.13
12.352,12.01,-3.35,-3.34,12.91
12.362,12.25,-4.61,-4.38,13.8
12.372,12.9,-5.87,-4.79,14.97
12.382,14.81,-7.15,-3.96,16.92
12.392,17.93,-8.61,-1.72,19.97
12.402,20.47,-9.95,1.25,22.79
12.412,20.99,-10.25,2.27,23.47
12.422,20.81,-10.87,0.19,23.48
12.432,20.6,-11.71,-2.35,23.81
12.442,20.07,-12.24,-3.91,23.83
12.452,18.69,-11.84,-4.85,22.65
12.462,16.94,-10.94,-5.22,20.83
12.472,15.21,-10.32,-5.09,19.07
12.482,13.65,-9.48,-4.43,17.2
12.492,11.76,-8.31,-3.68,14.86
12.502,8.97,-6.66,-2.99,11.57
12.512,5.51,-4.68,-2.16,7.55
12.522,1.48,-2.7,-1.24,3.32
12.531,-3.19,-0.79,-0.37,3.31
12.542,-8.67,0.98,0.23,8.73
12.552,-15.22,2.63,0.15,15.45
12.561,-21.6,4.27,1.34,22.06
12.571,-24.3,5.33,7.17,25.89
12.581,-22.97,5.35,13.09,26.97
12.592,-19.3,5.06,12.15,23.37
