time,ax,ay,az,atotal
24.444,3.11,1.03,-1.75,3.72
24.454,2.13,1.13,-1.63,2.9
24.464,1.44,1.14,-1.4,2.31
24.474,1.04,1.08,-1.06,1.84
24.484,0.65,1.03,-0.73,1.42
24.494,0.28,1.02,-0.41,1.14
24.504,-0.06,1.1,-0.08,1.1
24.514,-0.49,1.25,0.18,1.36
24.524,-0.84,1.44,0.41,1.71
24.534,-1.08,1.6,0.61,2.02
24.544,-1.33,1.69,0.78,2.29
24.554,-1.64,1.76,0.89,2.56
24.564,-1.92,1.75,1,2.79
24.574,-2.15,1.67,1.1,2.93
24.584,-2.29,1.58,1.18,3.02
24.594,-2.34,1.43,1.25,3.01
24.604,-2.32,1.27,1.24,2.92
24.614,-2.2,1.1,1.27,2.77
24.624,-1.97,0.92,1.37,2.57
24.634,-1.72,0.66,1.67,2.49
24.644,-1.59,0.33,2.33,2.84
24.654,-1.68,0.07,2.96,3.4
24.664,-1.94,-0.06,3.08,3.64
24.674,-2.15,-0.07,2.61,3.38
24.684,-2.05,-0.08,1.72,2.67
24.694,-1.91,-0.07,0.82,2.08
24.704,-1.88,-0.04,0.16,1.89
24.714,-1.89,0.03,-0.21,1.9
24.724,-1.79,0.1,-0.33,1.83
24.734,-1.5,0.13,-0.36,1.55
24.744,-1.27,0.23,-0.48,1.38
24.754,-1.35,0.43,-0.6,1.54
24.764,-1.47,0.62,-0.63,1.72
24.774,-1.41,0.75,-0.51,1.68
24.784,-1.15,0.86,-0.25,1.46
24.794,-0.79,0.88,0.04,1.18
24.804,-0.33,0.84,0.24,0.94
24.813,-0.05,0.85,0.36,0.92
24.823,0.06,0.83,0.45,0.94
24.834,0.2,0.74,0.56,0.95
24.843,0.3,0.6,0.63,0.92
24.853,0.16,0.43,0.61,0.76
24.863,0,0.23,0.51,0.56
24.873,-0.1,0.01,0.43,0.44
24.884,-0.25,-0.23,0.33,0.47
24.893,-0.34,-0.44,0.22,0.6
24.903,-0.28,-0.66,0,0.71
24.913,-0.31,-0.81,-0.36,0.93
24.923,-0.37,-0.89,-0.74,1.21
24.933,-0.31,-0.93,-1.1,1.47
24.943,-0.15,-0.97,-1.43,1.74
24.953,-0.13,-0.97,-1.77,2.03
24.963,-0.23,-0.91,-2.11,2.31
24.973,-0.23,-0.82,-2.33,2.48
24.983,-0.16,-0.67,-2.44,2.54
24.993,-0.15,-0.48,-2.48,2.54
25.003,-0.12,-0.32,-2.46,2.49
25.013,-0.1,-0.22,-2.35,2.36
25.023,-0.16,-0.1,-2.17,2.18
25.033,-0.15,-0.02,-1.91,1.91
25.043,-0.11,0,-1.66,1.66
25.053,-0.05,0.02,-1.43,1.43
25.063,-0.14,0.04,-1.17,1.18
25.073,-0.24,0.01,-0.82,0.86
25.083,-0.29,-0.03,-0.4,0.49
25.093,-0.27,-0.08,0.04,0.28
25.103,-0.21,-0.17,0.4,0.48
25.113,-0.18,-0.25,0.63,0.7
25.123,-0.16,-0.3,0.84,0.9
25.133,-0.09,-0.32,1.05,1.1
25.143,-0.07,-0.28,1.28,1.31
25.153,-0.1,-0.22,1.51,1.53
25.163,-0.06,-0.15,1.71,1.71
25.173,-0.14,-0.04,1.77,1.78
25.183,-0.22,0.12,1.65,1.67
25.193,-0.23,0.28,1.39,1.43
25.203,-0.22,0.44,1.08,1.18
25.213,-0.22,0.62,0.8,1.03
25.223,-0.18,0.85,0.59,1.05
25.233,-0.14,1.1,0.39,1.17
25.243,-0.23,1.33,0.14,1.35
25.253,-0.41,1.55,-0.07,1.61
25.263,-0.53,1.77,-0.2,1.86
25.273,-0.52,1.93,-0.25,2.02
25.283,-0.48,2.08,-0.29,2.16
25.293,-0.52,2.24,-0.36,2.32
25.303,-0.58,2.34,-0.4,2.44
25.313,-0.66,2.41,-0.38,2.53
25.323,-0.82,2.43,-0.31,2.58
25.333,-1.09,2.42,-0.31,2.67
25.343,-1.5,2.41,-0.31,2.86
25.353,-1.99,2.38,-0.29,3.11
25.363,-2.59,2.37,-0.29,3.53
25.373,-3.29,2.42,-0.28,4.09
25.383,-3.98,2.45,-0.11,4.67
25.393,-4.77,2.45,0.27,5.37
25.403,-5.6,2.45,0.92,6.18
25.413,-6.52,2.47,1.67,7.17
25.423,-7.42,2.56,2.27,8.17
25.433,-8.25,2.71,2.42,9.02
25.443,-8.85,2.86,2.15,9.55
25.453,-8.96,2.92,1.7,9.58
25.463,-8.41,2.91,1.32,8.99
25.473,-7.31,2.84,1.1,7.92
25.483,-6.06,2.74,0.91,6.71
25.493,-5.02,2.62,0.71,5.7
25.503,-3.59,2.44,0.58,4.38
25.512,-1.59,2.15,0.57,2.73
25.523,0.87,1.79,0.54,2.06
25.532,3.89,1.41,0.71,4.2
25.542,7,1.01,0.87,7.12
25.553,8.89,0.51,0.43,8.91
25.562,9.59,-0.15,-0.61,9.61
25.573,10.25,-1.16,-1.6,10.44
25.583,11.52,-3.47,-3.2,12.45
25.593,11.52,-5.96,-5.62,14.14
25.602,9.98,-5.57,-5.59,12.72
25.613,11.49,-5.24,-3.56,13.12
25.623,14.56,-6.82,-2.04,16.21
25.633,16.52,-8.75,-1.6,18.76
25.643,17.7,-9.99,-1.61,20.39
25.653,18.68,-10.55,-1.47,21.51
25.662,19.36,-10.9,-1.18,22.25
25.673,19.81,-11.41,-0.9,22.88
25.683,19.88,-11.93,-0.61,23.19
25.693,19.45,-12.08,-0.48,22.9
25.702,17.87,-11.74,-0.62,21.39
25.712,15.61,-10.94,-0.83,19.07
25.722,13.43,-10.04,-0.78,16.79
25.732,11.4,-9.31,-0.57,14.73
25.742,9.73,-8.81,-0.27,13.13
25.752,8.19,-8.3,-0.22,11.66
25.762,6.46,-7.47,-0.27,9.88
25.772,4.36,-6.1,-0.57,7.51
25.782,1.84,-4.23,-1.01,4.72
25.792,-0.88,-2.08,-1.41,2.66
25.802,-4.14,0.02,-1.53,4.41
25.812,-8.36,2,-1.48,8.72
25.822,-13.1,3.76,-1.48,13.71
25.832,-17.37,5.23,-0.7,18.15
25.842,-19.93,6.37,2.11,21.04
25.852,-19.89,6.84,6.5,22.01
25.862,-17.37,6.31,9.31,20.69
25.872,-14.2,5.49,8,17.2
25.882,-11.96,4.79,4.33,13.59
25.892,-9.87,3.96,1.37,10.72
25.902,-7.59,3.14,-0.16,8.21
25.912,-6.02,2.74,-0.82,6.66
25.922,-5.77,2.7,-1.09,6.46
25.932,-6.27,2.71,-0.98,6.9
25.942,-6.71,2.59,-0.37,7.21
25.952,-6.92,2.31,0.98,7.36
25.962,-7.04,1.9,3.09,7.92
25.972,-7.38,1.44,5.08,9.08
25.982,-8.09,1.03,5.7,9.95
25.992,-9.06,0.79,4.7,10.24
26.002,-10.02,0.68,3.04,10.49
26.012,-10.73,0.67,1.71,10.88
26.022,-11.31,0.86,1.02,11.39
26.032,-11.82,1.03,1.04,11.91
26.042,-12.07,1.17,1.63,12.24
26.052,-12.08,1.53,2.54,12.43
26.062,-11.92,1.98,3.41,12.56
26.072,-11.59,2.41,4.04,12.51
26.082,-11.05,2.78,4.24,12.16
26.092,-10.46,3.02,3.95,11.58
26.102,-9.97,3.15,3.3,10.96
26.112,-9.55,3.16,2.53,10.38
26.122,-9.25,3.07,1.87,9.93
26.132,-9.03,2.91,1.44,9.59
26.142,-8.91,2.7,1.29,9.4
26.152,-8.89,2.46,1.4,9.33
26.162,-8.9,2.21,1.7,9.33
26.172,-8.68,1.94,2.03,9.12
26.182,-8.23,1.63,2.22,8.68
26.191,-7.85,1.35,2.09,8.24
26.201,-7.44,1.06,1.65,7.69
26.211,-6.56,0.66,1.18,6.7
26.221,-4.39,0,1.1,4.53
26.231,0.11,-0.95,1.54,1.81
26.241,6.27,-1.83,2.04,6.84
26.251,12.14,-2.45,2.05,12.56
26.262,16.35,-2.7,1.46,16.64
26.272,18.37,-2.84,0.51,18.6
26.282,19.8,-3.25,-0.35,20.06
26.292,22.3,-3.93,-0.48,22.64
26.302,25.22,-4.83,-0.47,25.68
26.312,25.95,-5.53,-1.34,26.57
26.321,23.23,-5.79,-3.47,24.19
26.332,19.89,-5.88,-5.07,21.35
26.342,16.82,-5.82,-5.91,18.75
26.351,13.79,-5.69,-6.8,16.4
26.361,10.72,-5.27,-7.42,14.06
26.371,7.63,-4.75,-10.67,13.95
26.381,5.41,-3.04,-17.4,18.47
26.391,3.66,-2.23,-12.73,13.43
26.401,1.35,-2.9,-4.33,5.39
26.411,-0.79,-2.77,-0.51,2.92
26.421,-1.62,-2.16,1.16,2.94
26.431,-1.25,-1.31,1.24,2.2
26.441,-1.69,-0.48,0.71,1.9
26.451,-2.52,0.16,0.18,2.53
26.461,-3.32,0.63,-0.24,3.38
26.471,-4.02,0.96,-0.52,4.17
26.481,-4.61,1.24,-0.61,4.81
26.491,-5,1.39,-0.6,5.23
26.501,-5.35,1.53,-0.53,5.59
26.511,-5.68,1.64,-0.38,5.92
26.521,-5.87,1.78,-0.25,6.14
26.531,-6.01,1.95,-0.15,6.32
26.541,-6.17,2.14,0,6.53
26.551,-6.2,2.32,0.22,6.62
26.561,-6.04,2.46,0.56,6.54
26.571,-5.79,2.55,0.89,6.39
26.581,-5.61,2.62,1.23,6.31
26.591,-5.33,2.61,2.23,6.34
26.601,-4.62,2.44,4.09,6.63
26.611,-3.59,2.23,5.61,7.02
26.621,-2.39,2.09,5.92,6.72
26.631,-0.68,1.97,4.94,5.36
26.641,1.63,1.78,3.56,4.29
26.651,4.7,1.53,2.46,5.52
26.661,7.47,1.43,1.38,7.73
26.671,8.06,1.49,0.03,8.2
26.681,7.19,1.48,-1.28,7.46
26.691,6.33,1.31,-2.09,6.79
26.701,5.8,1.02,-2.26,6.3
26.711,4.92,0.74,-2.12,5.41
26.721,3.57,0.49,-1.93,4.09
26.731,2,0.23,-1.75,2.66
26.741,0.47,-0.24,-1.06,1.18
26.751,-0.77,-1.22,1.38,2
26.761,-1.58,-2.26,4.62,5.37
26.771,-1.88,-2.75,5.95,6.82
26.781,-1.97,-2.54,4.57,5.59
26.791,-2.1,-2.03,2.16,3.64
26.801,-2.27,-1.36,0.34,2.66
26.811,-2.19,-0.91,-0.39,2.4
26.821,-1.97,-0.79,-0.5,2.18
26.831,-1.87,-0.65,-0.64,2.08
26.841,-1.89,-0.42,-0.89,2.13
26.851,-1.87,-0.17,-1.25,2.26
26.86,-1.57,0.02,-1.64,2.27
26.871,-0.95,0.09,-2.08,2.29
26.88,-0.41,0.13,-2.69,2.72
26.89,-0.01,0.07,-3.25,3.25
26.9,0.33,-0.05,-3.59,3.61
26.911,0.5,-0.16,-3.59,3.63
26.92,0.45,-0.25,-3.3,3.34
26.93,0.26,-0.29,-2.98,3.01
26.94,0.07,-0.31,-2.7,2.72
26.95,-0.09,-0.31,-2.37,2.4
26.96,-0.22,-0.29,-1.98,2.01
26.97,-0.35,-0.23,-1.56,1.62
26.98,-0.43,-0.12,-1.1,1.19
26.99,-0.49,0.02,-0.64,0.81
27,-0.53,0.18,-0.17,0.58
27.01,-0.46,0.33,0.3,0.64
27.02,-0.37,0.43,0.75,0.94
27.03,-0.33,0.49,1.23,1.36
27.04,-0.36,0.58,1.88,2
27.05,-0.37,0.67,2.51,2.63
27.06,-0.22,0.71,2.81,2.91
27.07,-0.26,0.73,2.56,2.67
27.08,-0.33,0.74,1.96,2.12
27.09,-0.26,0.7,1.34,1.54
27.1,0,0.62,0.81,1.02
27.11,0.09,0.56,0.36,0.67
27.12,-0.03,0.53,0.04,0.53
27.13,-0.07,0.5,-0.09,0.51
27.14,0.05,0.47,-0.07,0.48
27.15,0.33,0.47,-0.04,0.58
27.16,0.48,0.52,-0.09,0.71
27.17,0.43,0.55,-0.14,0.71
27.18,0.47,0.59,-0.07,0.75
27.19,0.57,0.6,0.11,0.83
27.2,0.77,0.58,0.26,1
27.21,0.93,0.53,0.25,1.1
27.22,0.76,0.5,0.14,0.93
27.23,0.51,0.44,0.05,0.67
27.24,0.26,0.35,0.01,0.43
27.25,-0.08,0.25,-0.05,0.27
27.26,-0.41,0.15,-0.22,0.49
27.27,-0.58,0.01,-0.45,0.73
27.28,-0.68,-0.15,-0.77,1.04
27.29,-0.82,-0.25,-1.22,1.49
27.3,-1.02,-0.25,-1.71,2.01
27.31,-1.2,-0.21,-2.09,2.42
27.32,-1.45,-0.12,-2.36,2.77
27.33,-1.79,0.08,-2.47,3.06
27.34,-2.12,0.35,-2.36,3.19
27.35,-2.48,0.66,-2.07,3.3
27.36,-2.97,0.99,-1.74,3.58
27.37,-3.72,1.34,-1.46,4.22
27.38,-4.85,1.72,-1.22,5.29
27.39,-6.48,2.09,-1.09,6.9
27.4,-8.3,2.45,-0.96,8.7
27.41,-9.82,2.72,-0.68,10.21
27.42,-10.62,2.81,-0.13,10.99
27.43,-10.51,2.73,0.93,10.9
27.44,-9.73,2.49,3.58,10.66
27.45,-8.7,2.24,6.21,10.92
27.46,-7.62,2.19,6.75,10.41
27.47,-6.26,2.26,4.63,8.11
27.48,-3.91,2.12,1.79,4.79
27.49,-0.31,1.78,-0.28,1.83
27.5,3.8,1.35,-1.45,4.29
27.51,7.33,0.83,-2.33,7.73
27.52,10.25,-0.04,-3.02,10.69
27.53,12.74,-1.37,-2.95,13.14
27.54,14.13,-3.13,-1.5,14.55
27.55,13.88,-4.81,0.27,14.69
27.56,13.07,-5.57,-1.11,14.25
27.57,14.14,-5.51,-3.82,15.64
27.58,18.2,-7.03,-4.23,19.96
27.59,21.62,-8.6,-3.63,23.55
27.6,23.87,-9.41,-3.1,25.84
27.61,25.69,-10.12,-2.68,27.75
27.62,26.69,-10.7,-2.19,28.84
27.63,26.22,-11.26,-1.81,28.6
27.64,24.04,-11.61,-1.8,26.75
27.649,20.97,-11.38,-1.78,23.92
27.659,17.87,-10.51,-1.57,20.8
27.67,14.85,-9.27,-1.09,17.54
27.679,11.6,-7.97,-0.65,14.09
27.689,7.66,-6.55,-0.38,10.09
27.699,3.32,-4.96,-0.18,5.98
27.709,-1.23,-3.38,-0.06,3.6
27.719,-5.63,-1.75,0.24,5.9
27.729,-9.71,0.01,0.66,9.73
27.739,-14.23,1.95,0.54,14.37
27.749,-19,3.72,-0.53,19.36
27.759,-22.25,4.97,-1.6,22.85
27.769,-21.52,5.54,-1.14,22.26
27.779,-17.46,5.56,1.58,18.39
27.789,-13.23,5.53,5.56,15.38
27.799,-10.81,5.74,8.96,15.17
27.809,-9.68,5.77,9.58,14.79
27.819,-8.66,5.36,7.5,12.65
27.829,-7.81,4.62,4.76,10.25
27.839,-7.51,3.67,2.56,8.74
27.849,-7.78,2.81,1.43,8.39
27.859,-8.16,2.12,1.41,8.54
27.869,-8.3,1.35,2.48,8.76
27.879,-8.37,0.5,4.41,9.47
27.889,-8.3,-0.35,6.25,10.39
27.899,-8.27,-1.02,6.52,10.58
27.909,-8.36,-1.35,4.82,9.75
27.919,-8.48,-1.39,2.6,8.97
27.929,-8.59,-1.26,1.03,8.74
27.939,-8.71,-1.04,0.36,8.78
27.949,-8.98,-0.76,0.46,9.02
27.959,-9.39,-0.29,1.18,9.47
27.969,-9.78,0.29,2.29,10.05
27.979,-10.08,0.87,3.34,10.65
27.989,-10.28,1.42,3.98,11.11
27.999,-10.4,1.9,3.98,11.3
28.009,-10.39,2.23,3.47,11.18
28.019,-10.24,2.39,2.77,10.87
28.029,-10.06,2.33,2.14,10.55
28.039,-10.04,2.13,1.69,10.4
28.049,-10.09,1.78,1.5,10.35
28.059,-10.09,1.32,1.55,10.29
28.069,-10.05,0.88,1.78,10.25
28.079,-9.92,0.49,1.96,10.13
28.089,-9.8,0.13,1.88,9.98
28.099,-9.51,-0.15,1.56,9.63
28.109,-8.92,-0.34,1.08,8.99
28.119,-8.15,-0.51,0.57,8.19
28.129,-7.36,-0.68,0.16,7.4
28.139,-6.66,-0.86,-0.1,6.72
28.149,-5.21,-1.15,0.14,5.33
28.159,-1,-1.8,1.27,2.42
28.169,6.82,-2.62,2.59,7.75
28.179,14.62,-2.84,2.37,15.08
28.189,17.06,-2.57,0.32,17.26
28.199,18.22,-2.54,-1.36,18.45
28.209,19.78,-2.73,-2.28,20.09
28.219,21.32,-3.22,-3.03,21.77
28.229,23.53,-3.96,-3.49,24.11
28.239,24.5,-4.64,-4.22,25.29
28.249,21.27,-4.55,-6.82,22.8
28.259,17.2,-4.1,-8.41,19.58
28.269,14.15,-3.76,-8.69,17.03
28.279,11.51,-3.28,-8.37,14.6
28.288,9.24,-2.7,-7.69,12.32
28.298,7.89,-2.08,-6.58,10.48
28.308,7.35,-1.46,-5.24,9.14
28.318,7.27,-0.89,-4.09,8.39
28.328,6.89,-0.31,-3.28,7.63
28.338,6.1,0.22,-2.59,6.63
28.348,4.97,0.68,-2.08,5.43
28.358,3.69,1.03,-1.72,4.2
28.368,2.38,1.23,-1.47,3.05
28.378,1.07,1.28,-1.18,2.05
28.388,-0.27,1.26,-0.84,1.54
28.398,-1.47,1.19,-0.48,1.95
28.408,-2.57,1.14,-0.16,2.82
28.418,-3.54,1.12,0.12,3.72
28.428,-4.25,1.12,0.4,4.41
28.438,-4.81,1.14,0.61,4.98
28.448,-5.29,1.19,0.8,5.48
28.458,-5.6,1.27,1.05,5.83
28.468,-5.75,1.36,1.67,6.14
28.478,-5.86,1.49,2.46,6.53
28.488,-6,1.6,2.93,6.87
28.498,-6.04,1.72,3.03,6.97
28.508,-5.86,1.77,2.77,6.71
28.518,-5.6,1.71,2.2,6.26
28.528,-5.26,1.57,1.57,5.71
28.538,-4.77,1.44,1.05,5.09
28.548,-4.27,1.4,0.63,4.53
28.558,-3.69,1.4,0.32,3.96
28.568,-3.09,1.31,0.13,3.36
28.578,-2.52,1.21,0.07,2.8
28.588,-1.98,1.1,0.12,2.27
28.598,-1.37,0.97,0.32,1.7
28.608,-0.67,0.84,0.64,1.25
28.618,0.1,0.69,1,1.22
28.628,0.77,0.57,1.22,1.55
28.638,1.21,0.49,1.23,1.79
28.648,1.39,0.44,1.08,1.81
28.658,1.46,0.4,0.87,1.75
28.668,1.49,0.36,0.66,1.67
28.678,1.42,0.32,0.49,1.54
28.688,1.33,0.29,0.42,1.42
28.698,1.31,0.22,0.39,1.39
28.708,1.51,0.1,0.39,1.56
28.718,1.8,-0.04,0.35,1.84
28.728,1.87,-0.18,0.25,1.89
28.738,1.88,-0.29,0.17,1.91
28.748,2,-0.42,0.14,2.05
28.758,2.22,-0.57,0.07,2.29
28.768,2.26,-0.73,-0.1,2.38
28.778,1.95,-0.81,-0.32,2.14
28.788,1.45,-0.87,-0.5,1.76
28.798,0.98,-0.91,-0.62,1.47
28.808,0.58,-0.97,-0.73,1.35
28.818,0.1,-1.01,-0.86,1.33
28.828,-0.36,-0.98,-0.99,1.44
28.838,-0.71,-0.93,-1.06,1.58
28.848,-0.89,-0.84,-1.07,1.63
28.858,-0.87,-0.73,-1.04,1.54
28.868,-0.75,-0.63,-1.06,1.45
28.878,-0.8,-0.5,-1.16,1.5
28.888,-0.92,-0.34,-1.25,1.59
28.898,-0.97,-0.15,-1.23,1.58
28.908,-0.94,0.03,-1.12,1.46
28.918,-0.9,0.2,-0.97,1.34
28.928,-0.84,0.37,-0.76,1.19
28.937,-0.74,0.49,-0.53,1.04
28.947,-0.56,0.58,-0.31,0.87
28.958,-0.41,0.66,-0.11,0.78
28.967,-0.34,0.68,0.03,0.76
28.977,-0.27,0.67,0.2,0.75
28.987,-0.18,0.62,0.37,0.75
28.997,-0.1,0.5,0.57,0.76
29.007,-0.1,0.31,0.79,0.85
29.017,-0.1,0.12,1.03,1.04
29.027,-0.08,-0.1,1.21,1.22
29.037,-0.12,-0.28,1.26,1.3
29.047,-0.18,-0.38,1.16,1.23
29.057,-0.2,-0.43,0.89,1.01
29.067,-0.28,-0.39,0.56,0.74
29.077,-0.42,-0.31,0.29,0.6
29.087,-0.47,-0.21,0.14,0.54
29.097,-0.54,-0.1,0.05,0.55
29.107,-0.74,0.06,-0.01,0.74
29.117,-1.03,0.27,-0.07,1.06
29.127,-1.33,0.48,-0.06,1.42
29.137,-1.7,0.71,-0.03,1.84
29.147,-2.3,0.97,-0.03,2.5
29.157,-3.05,1.26,-0.09,3.3
29.167,-3.97,1.55,-0.17,4.27
29.177,-5.05,1.83,-0.24,5.37
29.187,-6.19,2.11,-0.26,6.55
29.197,-7.33,2.37,-0.17,7.7
29.207,-8.31,2.63,0.06,8.71
29.217,-9.1,2.86,0.45,9.55
29.227,-9.66,3.06,1.07,10.19
29.237,-9.95,3.2,1.77,10.6
29.247,-9.78,3.27,2.33,10.58
29.257,-9.09,3.24,2.55,9.98
29.267,-7.9,3.16,2.34,8.83
29.277,-6.41,3.06,1.81,7.33
29.287,-4.68,2.98,1.05,5.64
29.297,-2.06,2.77,0.47,3.48
29.307,1.43,2.39,0.15,2.79
29.317,5.32,1.89,-0.05,5.64
29.327,8.82,1.07,-0.42,8.9
29.337,11.49,-0.18,-1.09,11.54
29.347,13.27,-1.75,-1.94,13.53
29.357,13.96,-3.54,-2.78,14.67
29.367,13.97,-5.61,-3.22,15.39
29.377,13.62,-8.04,-2.36,16
29.387,13.37,-10.77,-0.31,17.17
29.397,13.86,-12.61,1.08,18.77
29.407,15.24,-12.75,0.1,19.87
29.417,17.51,-12.54,-2.04,21.63
29.427,20.03,-12.35,-3.45,23.78
29.437,21.6,-11.14,-4.22,24.66
29.447,22.2,-10.35,-4.9,24.98
29.457,21.96,-9.95,-5.44,24.72
29.467,20.79,-9.57,-5.52,23.55
29.477,19.12,-9.16,-4.67,21.71
29.487,17.32,-8.73,-2.72,19.59
29.497,15.11,-8.12,-0.63,17.17
29.507,12.49,-7.19,0.56,14.43
29.517,9.88,-5.98,0.69,11.57
29.527,7.24,-4.73,0.43,8.66
29.537,4.45,-3.62,0.32,5.74
29.547,1.7,-2.46,0.41,3.01
29.557,-1.15,-1.2,0.52,1.74
29.567,-4.66,0.07,0.61,4.7
29.577,-8.88,1.25,0.88,9.01
29.587,-13.36,2.28,1.9,13.69
29.596,-17.26,3.11,3.8,17.95
29.607,-19.88,3.76,5.66,21.01
29.616,-21.19,4.09,6.06,22.42
29.626,-20.72,3.98,5.03,21.69
29.636,-18.02,3.83,4.14,18.88
29.646,-14.63,3.69,3.58,15.5
29.656,-11.58,3.49,2.96,12.45
29.666,-8.77,3.3,2.37,9.66
29.676,-6.76,3.26,1.7,7.69
29.686,-6.07,3.4,1.09,7.04
29.696,-6.46,3.66,0.84,7.47
29.706,-7.19,3.71,1.16,8.17
29.716,-7.71,3.35,2.11,8.66
29.726,-7.88,2.82,3.13,8.94
29.736,-7.92,2.28,3.52,8.96
29.746,-7.87,1.73,3.1,8.63
29.756,-7.69,1.14,2.15,8.07
29.766,-7.46,0.56,1.08,7.55
29.776,-7.28,0,0.19,7.29
29.786,-7.29,-0.48,-0.37,7.32
29.796,-7.52,-0.8,-0.53,7.58
29.806,-7.93,-0.95,-0.35,8
29.816,-8.53,-0.93,0.16,8.58
29.826,-9,-0.65,0.83,9.06
29.836,-9.32,-0.16,1.45,9.43
29.846,-9.65,0.41,1.97,9.86
29.856,-9.99,1.03,2.4,10.32
29.866,-10.21,1.74,2.81,10.73
29.876,-10.59,2.52,3.05,11.3
29.886,-11.48,3.33,2.92,12.3
29.896,-12.24,4.06,2.52,13.14
29.906,-11.9,4.54,2.17,12.92
29.916,-10.31,4.53,1.84,11.41
29.926,-8.42,4.2,1.55,9.53
29.936,-7.18,3.86,1.25,8.25
29.946,-6.83,3.5,0.88,7.73
29.956,-7.05,2.99,0.57,7.68
29.966,-6.81,2.26,0.32,7.18
29.976,-5.58,1.29,-0.06,5.73
29.986,-3.32,0.17,-0.63,3.39
29.996,0.2,-0.94,-0.92,1.33
30.006,4.25,-1.64,-0.81,4.63
30.016,7.58,-1.5,-0.72,7.77
30.026,9.28,-0.64,-1.06,9.37
30.036,10.43,0.32,-1.53,10.55
30.046,11.58,1.21,-2.04,11.82
30.056,12.33,2,-2.78,12.8
30.066,12.85,2.55,-3.36,13.53
30.076,14.56,2.71,-2.86,15.09
30.086,15.46,3.38,-2.34,15.99
30.096,14.14,4.41,-2.84,15.08
30.106,12.36,4.9,-3.67,13.79
30.116,10.87,5.01,-4.01,12.62
30.126,9.16,5.11,-3.47,11.05
30.136,7.44,5.25,-1.97,9.32
30.146,6.21,5.43,0.32,8.26
30.156,5.75,5.6,2.4,8.38
30.166,5.86,5.71,3.2,8.78
30.176,6.02,5.86,2.4,8.74
30.186,5.86,6.06,0.88,8.48
30.196,5.54,6.2,0.08,8.32
30.206,5.07,6.31,0.68,8.12
30.216,4.56,6.13,2.08,7.92
30.226,3.94,5.84,3.16,7.72
30.236,3.44,5.38,3.48,7.27
30.246,3.02,4.8,3.23,6.53
30.256,3.14,4.28,3.08,6.14
30.266,3.44,3.97,3.11,6.1
30.276,3.35,3.75,3.06,5.89
30.286,3.19,3.46,2.98,5.57
30.295,3.22,3.02,2.87,5.26
30.305,3.18,2.52,2.6,4.81
30.315,3.05,1.91,2.19,4.21
30.326,2.97,1.2,1.73,3.64
30.336,2.92,0.48,1.27,3.22
30.345,3.06,-0.15,0.93,3.2
30.355,3.5,-0.66,0.59,3.61
30.365,3.97,-1.03,0.17,4.11
